Year      Month     Day       Conc_mg/l Q_cfs     
2015      8         20        0.13      3         
2015      9         10        0.14      2         
2015      9         23        0.14      2         
2015      10        5         0.15      1         
2015      10        6         0.14      1         
2015      10        20        0.16      5         
2015      10        26        0.22      69        
2015      11        5         0.11      12        
2015      11        9         0.15      37        
2015      11        18        0.2       171       
2015      11        23        0.14      21        
2015      12        3         0.16      211       
2015      12        7         0.28      1030      
2015      12        17        0.2       465       
2015      12        21        0.17      467       
2016      1         7         0.067     36        
2016      1         28        0.25      162       
2016      2         10        0.092     32        
2016      2         25        0.084     31        
2016      3         8         0.098     62        
2016      3         24        0.1       41        
2016      4         5         0.1       20        
2016      5         4         0.15      18        
2016      5         19        0.15      21        
2016      6         2         0.15      18        
2016      6         16        0.14      10        
2016      6         29        0.15      4         
2016      7         21        0.15      3         
2016      8         2         0.15      2         
2016      8         18        0.14      2         
2016      8         30        0.15      2         
2016      9         15        0.14      2         
2016      10        5         0.16      27        
2016      10        6         0.12      17        
2016      10        17        0.14      170       
2016      10        19        0.13      58        
2016      11        2         0.12      25        
2016      11        10        0.11      23        
2016      11        16        0.15      96        
2016      12        5         0.13      150       
2016      12        22        0.095     59        
2017      1         10        0.14      157       
2017      1         23        0.097     78        
2017      2         6         0.37      837       
2017      2         23        0.093     115       
2017      3         9         0.095     182       
2017      3         22        0.087     71        
2017      4         3         0.098     26        
2017      4         18        0.11      47        
2017      5         11        0.1       30        
2017      5         25        0.11      13        
2017      6         8         0.17      34        
2017      6         22        0.12      8         
2017      7         13        0.13      4         
2017      7         26        0.12      3         
2017      8         10        0.12      3         
2017      8         22        0.11      3         
2017      9         7         0.11      3         
2017      9         20        0.41      200       
2017      10        4         0.13      4         
2017      10        11        0.15      19        
2017      10        18        0.12      5         
2017      10        23        0.13      50        
2017      11        9         0.16      89        
2017      11        15        0.3       203       
2017      11        27        0.12      79        
2017      12        7         0.1       20        
2017      12        14        0.079     12        
2017      12        28        0.067     79        
2018      1         11        0.16      213       
2018      1         25        0.13      199       
2018      2         8         0.083     26        
2018      2         22        0.079     42        
2018      3         6         0.077     24        
2018      3         22        0.31      114       
2018      4         5         0.082     29        
2018      4         16        0.14      160       
2018      5         10        0.14      12        
2018      5         23        0.13      7         
2018      6         7         0.099     5         
2018      6         19        0.13      4         
2018      7         12        0.14      3         
2018      7         26        0.13      2         
2018      8         9         0.13      2         
2018      8         21        0.11      3         
2018      9         6         0.081     3         
2018      9         18        0.094     5         
2018      10        11        0.11      5         
2018      10        24        0.11      6         
2018      11        8         0.15      12        
2018      11        21        0.11      10        
2018      12        7         0.11      14        
2018      12        18        0.35      473       
