Year	Month	Day	Conc_μg_l	Q_m3_s
2017 	7 	11 	861.0 	5.195 
2017 	8 	8 	871.0 	2.253 
2017 	9 	12 	1030.0 	14.646 
2017 	10 	10 	864.0 	14.680 
2017 	11 	15 	1010.0 	25.020 
2017 	12 	12 	997.0 	34.674 
2018 	1 	9 	1030.0 	46.798 
2018 	2 	22 	787.0 	12.704 
2018 	3 	14 	770.0 	11.323 
2018 	4 	10 	821.0 	45.249 
2018 	5 	16 	974.0 	12.701 
2018 	6 	28 	891.0 	3.418 
2018 	8 	28 	1550.0 	2.922 
2018 	9 	18 	846.0 	12.820 
2018 	10 	18 	880.0 	11.678 
2018 	11 	15 	1230.0 	49.105 
2018 	12 	19 	1400.0 	18.961 
