Year	Month	Day	Conc_μg_l	Q_m3_s
2010 	9 	27 	12.0 	336.980 
2010 	10 	5 	24.0 	271.780 
2010 	10 	13 	23.0 	210.450 
2010 	10 	18 	36.0 	184.520 
2010 	11 	14 	12.0 	136.300 
2010 	11 	15 	10.0 	138.870 
2010 	12 	14 	10.0 	111.900 
2011 	1 	12 	8.0 	83.110 
2011 	1 	16 	15.0 	81.240 
2011 	2 	14 	16.0 	65.580 
2011 	2 	16 	7.0 	66.130 
2011 	3 	14 	17.0 	56.530 
2011 	3 	17 	8.0 	56.930 
2011 	3 	23 	27.0 	56.880 
2011 	4 	4 	10.0 	53.110 
2011 	4 	11 	11.0 	57.270 
2011 	4 	12 	18.0 	59.020 
2011 	5 	16 	20.0 	440.560 
2011 	5 	17 	27.0 	437.100 
2011 	5 	24 	28.0 	523.310 
2011 	6 	5 	25.0 	600.010 
2011 	6 	14 	18.0 	649.230 
2011 	6 	15 	12.0 	694.410 
2011 	7 	13 	19.0 	405.830 
2011 	7 	17 	31.0 	404.480 
2011 	8 	15 	15.0 	259.220 
2011 	8 	17 	7.0 	249.450 
2011 	9 	14 	30.0 	524.350 
2011 	9 	15 	16.0 	608.430 
2011 	9 	26 	17.0 	834.410 
2011 	10 	4 	20.0 	938.470 
2011 	10 	13 	20.0 	1006.100 
2011 	10 	15 	17.0 	855.110 
2011 	11 	15 	14.0 	390.160 
2011 	11 	16 	11.0 	350.700 
2011 	12 	14 	13.0 	213.280 
2011 	12 	19 	11.0 	246.560 
2012 	1 	15 	14.0 	150.940 
2012 	1 	16 	10.0 	149.170 
2012 	2 	14 	17.0 	116.100 
2012 	2 	16 	12.0 	114.290 
2012 	3 	15 	17.0 	94.920 
2012 	3 	18 	22.0 	95.340 
2012 	3 	21 	16.0 	93.860 
2012 	3 	26 	9.0 	93.360 
2012 	4 	15 	20.0 	99.070 
2012 	4 	16 	16.0 	98.340 
2012 	5 	14 	89.0 	975.930 
2012 	6 	4 	24.0 	1049.750 
2012 	6 	13 	14.0 	691.030 
2012 	6 	14 	17.0 	675.090 
2012 	7 	12 	29.0 	563.580 
2012 	7 	16 	12.0 	555.690 
2012 	8 	14 	18.0 	398.370 
2012 	8 	15 	8.0 	385.930 
2012 	8 	17 	21.0 	356.600 
2012 	8 	20 	12.0 	317.560 
2012 	9 	14 	24.0 	425.900 
2012 	9 	17 	11.0 	450.040 
2012 	9 	18 	24.0 	476.260 
2012 	9 	25 	14.0 	642.230 
2012 	10 	14 	27.0 	939.610 
2012 	10 	15 	14.0 	872.000 
2012 	11 	13 	14.0 	273.490 
2012 	11 	15 	14.0 	289.520 
2012 	12 	15 	15.0 	170.920 
2012 	12 	17 	10.0 	159.770 
2013 	1 	13 	19.0 	128.740 
2013 	1 	15 	12.0 	126.920 
2013 	2 	13 	10.0 	107.720 
2013 	2 	14 	24.0 	108.190 
2013 	3 	10 	24.0 	89.470 
2013 	3 	11 	8.0 	88.770 
2013 	3 	14 	11.0 	87.520 
2013 	3 	26 	21.0 	79.060 
2013 	4 	11 	24.0 	75.670 
2013 	4 	15 	11.0 	77.950 
2013 	5 	14 	25.0 	895.000 
2013 	5 	15 	30.0 	913.690 
2013 	5 	28 	28.0 	1371.380 
2013 	6 	4 	14.0 	811.110 
2013 	6 	9 	23.0 	788.090 
2013 	6 	18 	11.0 	612.490 
2013 	7 	14 	24.0 	498.000 
2013 	7 	15 	11.0 	473.700 
2013 	8 	13 	25.0 	313.240 
2013 	8 	14 	9.0 	305.330 
2013 	8 	19 	25.0 	269.350 
2013 	8 	20 	16.0 	266.820 
2013 	9 	13 	24.0 	188.590 
2013 	9 	16 	9.0 	179.690 
2013 	9 	23 	15.0 	178.260 
2013 	10 	1 	24.0 	660.670 
2013 	10 	13 	29.0 	400.020 
2013 	10 	14 	22.0 	419.520 
2013 	11 	13 	11.0 	216.650 
2013 	11 	15 	12.0 	189.200 
2013 	12 	16 	9.0 	139.220 
2014 	1 	14 	13.0 	142.830 
2014 	1 	15 	10.0 	138.940 
2014 	2 	17 	10.9 	100.670 
2014 	3 	12 	20.7 	116.700 
2014 	3 	17 	10.7 	117.120 
2014 	4 	14 	14.2 	88.640 
2014 	5 	13 	16.0 	432.090 
2014 	5 	19 	20.0 	602.300 
2014 	5 	27 	24.7 	1267.140 
2014 	6 	2 	12.8 	893.260 
2014 	6 	16 	17.7 	957.990 
2014 	6 	17 	44.0 	932.240 
2014 	7 	15 	10.9 	400.820 
2014 	8 	11 	10.5 	373.860 
2014 	8 	12 	20.3 	366.760 
2014 	8 	13 	10.1 	357.970 
2014 	8 	18 	29.5 	453.190 
2014 	9 	15 	9.4 	217.130 
2014 	9 	16 	16.7 	214.000 
2014 	10 	15 	12.3 	204.010 
2014 	10 	20 	19.2 	166.490 
2014 	11 	13 	12.0 	115.330 
2014 	11 	17 	16.6 	117.510 
2014 	12 	15 	8.9 	110.380 
2015 	1 	14 	8.4 	88.190 
2015 	2 	16 	9.1 	74.940 
2015 	3 	16 	10.2 	73.740 
2015 	3 	17 	18.8 	73.650 
2015 	3 	23 	8.9 	74.920 
2015 	4 	15 	15.1 	107.710 
2015 	5 	18 	36.8 	1506.130 
2015 	6 	8 	14.5 	1255.930 
2015 	6 	10 	20.9 	1093.770 
2015 	6 	15 	16.0 	688.340 
2015 	6 	16 	34.3 	637.460 
2015 	7 	15 	22.4 	713.990 
2015 	7 	16 	15.8 	685.270 
2015 	8 	17 	10.6 	505.740 
2015 	8 	18 	13.2 	481.320 
2015 	9 	14 	18.0 	292.610 
2015 	9 	15 	8.8 	280.600 
2015 	9 	28 	13.4 	696.260 
2015 	9 	29 	25.8 	695.230 
2015 	10 	14 	10.2 	357.890 
2015 	11 	16 	13.7 	274.070 
2015 	12 	15 	12.3 	159.880 
2016 	1 	13 	11.6 	121.550 
2016 	1 	17 	23.4 	118.450 
2016 	2 	15 	9.1 	97.390 
2016 	3 	9 	22.2 	86.340 
2016 	3 	15 	12.6 	82.140 
2016 	3 	16 	20.2 	83.860 
2016 	3 	30 	9.7 	88.720 
2016 	4 	13 	21.0 	114.300 
2016 	4 	18 	21.2 	134.670 
2016 	5 	17 	26.8 	1496.480 
2016 	5 	31 	22.0 	746.210 
2016 	6 	15 	14.6 	502.480 
2016 	7 	13 	21.8 	1107.810 
2016 	7 	19 	24.9 	685.380 
2016 	8 	15 	12.3 	700.920 
2016 	8 	17 	23.6 	730.450 
2016 	9 	15 	13.2 	480.620 
2016 	9 	18 	17.6 	494.620 
2016 	9 	19 	18.1 	487.210 
2016 	9 	26 	23.2 	386.370 
2016 	10 	17 	12.9 	325.890 
2016 	11 	15 	11.4 	103.120 
2016 	12 	15 	11.9 	123.250 
2017 	1 	16 	16.6 	117.930 
2017 	1 	18 	9.6 	115.130 
2017 	2 	15 	10.8 	102.950 
2017 	3 	14 	21.4 	90.170 
2017 	3 	15 	14.7 	89.980 
2017 	3 	21 	19.9 	89.070 
2017 	3 	29 	12.7 	85.570 
2017 	4 	18 	21.6 	84.950 
2017 	4 	25 	12.2 	89.360 
2017 	5 	15 	25.1 	280.300 
2017 	5 	23 	61.4 	1109.940 
2017 	5 	29 	31.6 	1587.720 
2017 	6 	14 	22.0 	646.090 
2017 	6 	15 	16.3 	674.420 
2017 	6 	19 	15.9 	754.940 
2017 	7 	17 	22.0 	636.500 
2017 	7 	19 	17.5 	973.540 
2017 	8 	10 	13.3 	617.250 
2017 	8 	15 	8.7 	576.860 
2017 	8 	16 	19.2 	558.130 
2017 	9 	14 	10.8 	496.920 
2017 	9 	18 	14.9 	750.700 
2017 	9 	21 	16.1 	719.370 
2017 	9 	26 	23.8 	519.240 
2017 	10 	16 	15.0 	426.590 
2017 	10 	17 	16.0 	429.030 
2017 	11 	14 	13.3 	238.030 
2017 	11 	16 	8.8 	226.680 
2017 	12 	13 	9.4 	168.610 
2017 	12 	19 	22.8 	171.980 
2018 	1 	14 	17.6 	134.860 
2018 	1 	16 	10.4 	131.860 
2018 	2 	13 	12.3 	109.410 
2018 	2 	18 	19.0 	103.140 
2018 	3 	14 	14.8 	88.730 
2018 	3 	18 	20.7 	86.110 
2018 	3 	20 	24.8 	85.620 
2018 	4 	9 	11.8 	75.380 
2018 	4 	15 	127.0 	72.380 
2018 	4 	17 	15.1 	74.880 
2018 	5 	15 	29.0 	2122.930 
2018 	5 	16 	67.4 	2087.270 
2018 	5 	29 	18.7 	722.740 
2018 	6 	5 	19.2 	450.080 
2018 	6 	14 	10.6 	312.810 
2018 	6 	17 	32.1 	273.100 
2018 	7 	12 	9.8 	299.180 
2018 	7 	16 	17.1 	289.180 
2018 	8 	13 	19.6 	217.310 
2018 	8 	15 	36.9 	209.720 
2018 	8 	20 	21.9 	220.320 
2018 	9 	16 	29.1 	176.310 
2018 	9 	19 	8.0 	179.490 
2018 	9 	20 	27.4 	185.090 
2018 	10 	14 	28.5 	223.340 
2018 	10 	18 	9.2 	220.510 
2018 	11 	14 	10.3 	202.490 
2018 	11 	18 	13.6 	224.770 
2018 	12 	7 	14.5 	145.880 
2018 	12 	13 	9.0 	113.680 
