Year	Month	Day	Conc_μg_l	Q_m3_s
2015 	5 	17 	19.2 	509.903 
2015 	6 	13 	9.5 	498.775 
2015 	7 	18 	8.8 	412.393 
2015 	8 	16 	7.0 	340.418 
2015 	9 	12 	7.2 	161.094 
2015 	10 	17 	13.3 	181.308 
2015 	11 	14 	11.4 	121.679 
2015 	12 	12 	3.1 	105.565 
2016 	1 	16 	6.4 	87.766 
2016 	2 	14 	2.7 	86.655 
2016 	3 	12 	6.0 	65.751 
2016 	4 	16 	14.7 	85.216 
2016 	5 	15 	18.5 	460.089 
2016 	6 	13 	4.8 	292.618 
2016 	7 	13 	6.8 	293.861 
2016 	8 	14 	4.8 	225.415 
2016 	9 	17 	7.1 	195.013 
2016 	10 	15 	12.1 	141.045 
2016 	11 	13 	6.2 	69.261 
2016 	12 	13 	4.2 	65.213 
2017 	1 	15 	4.3 	78.826 
2017 	2 	18 	5.4 	87.307 
2017 	3 	18 	3.3 	71.457 
2017 	4 	9 	7.2 	65.028 
2017 	5 	14 	24.2 	151.093 
2017 	6 	18 	7.7 	329.302 
2017 	7 	14 	3.9 	339.031 
2017 	8 	12 	4.6 	294.118 
2017 	9 	17 	11.5 	279.700 
2017 	10 	15 	10.2 	266.642 
2017 	11 	18 	4.3 	104.980 
2017 	12 	16 	4.8 	110.792 
2018 	1 	13 	5.8 	75.977 
2018 	2 	18 	6.0 	83.179 
2018 	3 	17 	7.4 	59.075 
2018 	4 	14 	21.8 	52.144 
2018 	5 	13 	59.6 	688.584 
2018 	6 	16 	6.2 	234.257 
2018 	7 	20 	4.8 	135.067 
2018 	8 	16 	4.9 	136.073 
2018 	9 	17 	4.4 	126.158 
2018 	10 	14 	4.0 	130.592 
2018 	11 	12 	4.5 	116.598 
2018 	12 	17 	4.3 	64.675 
