Year	Month	Day	Conc_μg_l	Q_m3_s
2012 	10 	15 	19.0 	99.397 
2012 	11 	14 	16.0 	55.197 
2012 	12 	10 	12.0 	22.753 
2013 	1 	14 	11.0 	12.046 
2013 	2 	11 	12.0 	10.110 
2013 	3 	11 	16.0 	8.643 
2013 	4 	15 	14.0 	7.975 
2013 	5 	14 	40.0 	186.200 
2013 	6 	17 	12.0 	16.842 
2013 	7 	15 	11.0 	20.390 
2013 	8 	19 	14.0 	21.241 
2013 	9 	16 	13.0 	16.941 
2013 	10 	14 	15.0 	37.529 
2013 	11 	11 	14.0 	35.448 
2013 	12 	9 	12.0 	10.463 
2014 	1 	13 	13.0 	15.942 
2014 	2 	11 	12.9 	11.413 
2014 	3 	17 	25.7 	30.788 
2014 	4 	7 	15.0 	15.330 
2014 	5 	13 	19.6 	54.914 
2014 	6 	16 	15.1 	43.848 
2014 	7 	14 	13.8 	9.858 
2014 	8 	11 	12.5 	7.183 
2014 	9 	15 	10.7 	10.211 
2014 	10 	13 	33.3 	38.519 
2014 	11 	17 	11.8 	21.727 
2014 	12 	8 	11.7 	10.788 
2015 	1 	12 	10.5 	8.429 
2015 	2 	16 	13.3 	8.547 
2015 	3 	9 	12.1 	8.289 
2015 	4 	13 	38.8 	46.441 
2015 	5 	18 	28.8 	138.300 
2015 	6 	15 	11.2 	44.458 
2015 	7 	13 	15.0 	44.619 
2015 	8 	17 	13.7 	17.672 
2015 	9 	14 	10.5 	8.734 
2015 	10 	12 	10.9 	15.360 
2015 	11 	16 	12.6 	17.170 
2015 	12 	7 	11.6 	9.107 
2016 	1 	18 	14.2 	8.989 
2016 	2 	15 	14.6 	8.766 
2016 	3 	14 	11.2 	8.195 
2016 	4 	12 	31.7 	40.937 
2016 	5 	16 	24.3 	116.348 
2016 	6 	13 	12.7 	15.482 
2016 	7 	11 	11.5 	17.612 
2016 	8 	15 	13.2 	19.687 
2016 	9 	12 	10.9 	15.435 
2016 	10 	17 	10.7 	10.190 
2016 	11 	14 	11.2 	8.162 
2016 	12 	12 	10.3 	7.636 
2017 	1 	16 	12.6 	9.242 
2017 	2 	13 	11.3 	8.137 
2017 	3 	13 	11.0 	8.017 
2017 	4 	18 	18.5 	25.626 
2017 	5 	17 	20.1 	67.865 
2017 	6 	13 	12.6 	27.151 
2017 	7 	17 	13.4 	25.607 
2017 	8 	14 	11.6 	25.840 
2017 	9 	12 	23.1 	49.399 
2017 	10 	9 	22.8 	113.969 
2017 	11 	13 	12.0 	29.853 
2017 	12 	11 	14.9 	34.522 
2018 	1 	15 	10.9 	14.936 
2018 	2 	12 	11.4 	12.346 
2018 	3 	12 	12.0 	11.663 
2018 	4 	16 	13.4 	14.301 
2018 	5 	14 	45.2 	290.698 
2018 	6 	11 	12.0 	12.440 
2018 	7 	16 	10.3 	5.886 
2018 	8 	14 	9.3 	6.668 
2018 	9 	17 	8.1 	6.316 
2018 	10 	15 	8.6 	7.822 
2018 	11 	12 	20.5 	26.393 
2018 	12 	10 	21.7 	21.060 
